,Unnamed: 0,Unnamed: 0.1,jurisdiction_type,da_number,district,project_name,longitude,latitude,date_issued_or_denied,rha_determination,cwa_determination,rha1,rha2,cwa1,cwa2,cwa3,cwa4,cwa5,cwa6,cwa7,cwa8,cwa9,potential_wetland,index,Index,mukey,hydclprs,aws025wta,drclassdcd,nhd_vars_wb,nhd_vars_fl,wb_comids,wb_ftype,wb_gnis_count,wb_area,fl_comids,fl_ftype,fl_gnis_count,fl_length,fl_comid_list,fl_areasqkm,fl_totdasqkm,fl_flow_type
1100,1100,1100,RAPANOS,LRH-2016-00190,Huntington,Bridge Replacement Licking County Engineer,-82.3296,39.99437,05/12/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1101,1101,171067.0,5.0,4.65,Somewhat poorly drained,"([], '', 0, 0, 0)","([15363757, 15365261, 15365273, 15365259], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 3, nan, 3.926)",,,0,0.0,15363757 15365261 15365273 15365259,StreamRiver+StreamRiver+StreamRiver+StreamRiver+,3,3.926,"[15363757, 15365261, 15365273, 15365259]",6.667199999999999,31.6611,4
1101,1101,1101,RAPANOS,LRH-2016-00192,Huntington,Bridge Replacement Licking County Engineer,-82.40703000000002,40.15132,05/12/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1102,1102,171067.0,5.0,4.65,Somewhat poorly drained,"([], '', 0, 0, 0)","([15362955, 15362997, 15363041, 15363029, 15362973], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 1, nan, 12.143)",,,0,0.0,15362955 15362997 15363041 15363029 15362973,StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+,1,12.143,"[15362955, 15362997, 15363041, 15363029, 15362973]",12.3957,434.2293,5
1102,1102,1102,RAPANOS,LRH-2016-00195,Huntington,Bridge Replacement Licking County Engineer,-82.48951,40.20771,05/12/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1103,1103,170986.0,15.0,4.5,Somewhat poorly drained,"([], '', 0, 0, 0)","([15362807, 15362799, 15362791, 15362793, 15363833, 15363835, 15362843], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 3, nan, 13.02)",,,0,0.0,15362807 15362799 15362791 15362793 15363833 15363835 15362843,StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+,3,13.02,"[15362807, 15362799, 15362791, 15362793, 15363833, 15363835, 15362843]",12.2697,246.99059999999994,7
1103,1103,1103,RAPANOS,LRH-2016-00196,Huntington,Bridge Replacement Licking County Engineer,-82.49472,40.20537,05/12/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1104,1104,170990.0,0.0,4.95,Well drained,"([], '', 0, 0, 0)","([15362791, 15362793, 15363833, 15363835, 15362843], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 1, nan, 10.764)",,,0,0.0,15362791 15362793 15363833 15363835 15362843,StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+,1,10.764,"[15362791, 15362793, 15363833, 15363835, 15362843]",8.8857,85.14450000000001,5
1104,1104,1104,RAPANOS,LRH-2016-00197,Huntington,Bridge Replacement Licking County Engineer,-82.64035,40.24316,05/12/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1105,1105,171079.0,8.0,5.31,Somewhat poorly drained,"([], '', 0, 0, 0)","([15362679, 15362701, 15362703, 15363801, 15362681, 15362733, 15362695, 15362771], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 5, nan, 17.654999999999998)",,,0,0.0,15362679 15362701 15362703 15363801 15362681 15362733 15362695 15362771,StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+,5,17.654999999999998,"[15362679, 15362701, 15362703, 15363801, 15362681, 15362733, 15362695, 15362771]",16.1685,180.89460000000003,8
1105,1105,1105,RAPANOS,LRH-2016-00198,Huntington,Bridge Replacement Licking County Engineer,-82.67699,40.19707,05/12/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1106,1106,171069.0,94.0,5.24,Very poorly drained,"([], '', 0, 0, 0)","([15362839, 15362833, 15362983, 15362847], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 3, nan, 11.768)",,,0,0.0,15362839 15362833 15362983 15362847,StreamRiver+StreamRiver+StreamRiver+StreamRiver+,3,11.768,"[15362839, 15362833, 15362983, 15362847]",23.427000000000003,42.865199999999994,4
1106,1106,1106,RAPANOS,LRH-2016-00245,Huntington,Willow Way Equestrian Center,-82.75305,40.1731,04/08/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1107,1107,171069.0,94.0,5.24,Very poorly drained,"([], '', 0, 0, 0)","([5213471], 'StreamRiver+', 1, nan, 3.736)",,,0,0.0,5213471,StreamRiver+,1,3.736,[5213471],8.8155,8.8155,1
1107,1107,1107,RAPANOS,LRH-2016-00250-WAL,Huntington,UT Rocky Fork-Atlantic Packaging Products-1275 Pollock Parkway,-82.50651000000002,40.79666,08/04/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1108,1108,170792.0,0.0,5.2,Moderately well drained,"([], '', 0, 0, 0)","([15409845, 15411251, 15409857, 15409923, 15411265], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 0, nan, 10.2)",,,0,0.0,15409845 15411251 15409857 15409923 15411265,StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+,0,10.2,"[15409845, 15411251, 15409857, 15409923, 15411265]",10.629,20.6937,5
1108,1108,1108,RAPANOS,LRH-2016-00252-GMR,Huntington,Renaissance II 190 acre property ,-84.30443000000002,39.49382,05/02/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1109,1109,171331.0,5.0,5.44,Moderately well drained,"([], '', 0, 0, 0)","([3884912, 3885738, 3884868, 3883370, 3883386, 3884862], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 6, nan, 9.479)",,,0,0.0,3884912 3885738 3884868 3883370 3883386 3884862,StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+,6,9.479,"[3884912, 3885738, 3884868, 3883370, 3883386, 3884862]",10.8117,37.989,6
1109,1109,1109,RAPANOS,LRH-2016-00273-OHR,Huntington,Stingy Run Fly Ash Reservoir Closure Project,-82.15491999999998,38.96628,03/29/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1110,1110,536851.0,0.0,0.0,,"([19443085], 'LakePond+', 1, 0.587, nan)","([19443421, 19443209, 25023779], 'StreamRiver+StreamRiver+ArtificialPath+', 2, nan, 4.789000000000001)",19443085,LakePond+,1,0.587,19443421 19443209 25023779,StreamRiver+StreamRiver+ArtificialPath+,2,4.789000000000001,"[19443421, 19443209, 25023779]",5.6934000000000005,9.361799999999999,3
1110,1110,1110,RAPANOS,LRH-2016-00283-MAU,Huntington,"ODOT - HEN/LUC-24-10.42/0.00, PID 81134 - North Turkeyfoot Creek Mitigation Area",-84.02659,41.41935,12/13/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1111,1111,168984.0,5.0,5.36,Somewhat poorly drained,"([], '', 0, 0, 0)","([15637173, 15637143, 15637149, 15637141, 15637137, 15637987], 'CanalDitch+StreamRiver+StreamRiver+StreamRiver+StreamRiver+ArtificialPath+', 4, nan, 19.404)",,,0,0.0,15637173 15637143 15637149 15637141 15637137 15637987,CanalDitch+StreamRiver+StreamRiver+StreamRiver+StreamRiver+ArtificialPath+,4,19.404,"[15637173, 15637143, 15637149, 15637141, 15637137, 15637987]",,,5
1111,1111,1111,RAPANOS,LRH-2016-00293-SCR,Huntington,Ashville Pike ,-82.94544,39.78207,03/02/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1112,1112,171251.0,5.0,5.25,Somewhat poorly drained,"([], '', 0, 0, 0)","([], '', 0, 0, 0)",,,0,0.0,,,0,0.0,[],0.0,0.0,0.0
1112,1112,1112,RAPANOS,LRH-2016-00294-TUS,Huntington,"Berengaria Development North Canoton, LLC - Proposed Goodwill Store - AJD Request",-81.40468,40.88959000000001,05/13/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1113,1113,288075.0,45.0,5.73,,"([], '', 0, 0, 0)","([], '', 0, 0, 0)",,,0,0.0,,,0,0.0,[],0.0,0.0,0.0
1113,1113,1113,RAPANOS,LRH-2016-00305,Huntington,CM/JD/WV PJD for The Area 1 Project ,-81.79559,37.70344,09/08/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1114,1114,1155540.0,0.0,2.23,Well drained,"([], '', 0, 0, 0)","([6934202], 'StreamRiver+', 1, nan, 5.037)",,,0,0.0,6934202,StreamRiver+,1,5.037,[6934202],8.9982,19.0017,1
1114,1114,1114,RAPANOS,LRH-2016-00306-MAU,Huntington,"ODOT - HEN/LUC-24-10.42/0.00, PID 81134 - Dry Creek Mitigation Area",-83.99436,41.43163,12/05/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1115,1115,169049.0,5.0,4.32,Somewhat poorly drained,"([], '', 0, 0, 0)","([15637109, 15635765], 'StreamRiver+StreamRiver+', 2, nan, 5.913)",,,0,0.0,15637109 15635765,StreamRiver+StreamRiver+,2,5.913,"[15637109, 15635765]",7.9235999999999995,130.08689999999999,2
1115,1115,1115,RAPANOS,LRH-2016-00310,Huntington,Lake Forest Development,-82.74018000000002,39.91219,06/24/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1116,1116,172224.0,8.0,5.23,Somewhat poorly drained,"([], '', 0, 0, 0)","([5216477, 5217109, 5217107, 5217105, 5216499, 5216475, 5217103], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 0, nan, 21.227)",,,0,0.0,5216477 5217109 5217107 5217105 5216499 5216475 5217103,StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+,0,21.227,"[5216477, 5217109, 5217107, 5217105, 5216499, 5216475, 5217103]",15.101099999999999,19.1241,7
1116,1116,1116,RAPANOS,LRH-2016-00326-OHR,Huntington,Harbisonwalker Internation Mining-ODNR,-82.47237,39.1235,06/10/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1117,1117,2451067.0,0.0,4.35,Well drained,"([], '', 0, 0, 0)","([3367136, 3367090, 3367064, 3367066, 3367122, 3367086, 3367160, 3367120, 3367116, 3367088, 3367084], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 5, nan, 12.693999999999999)",,,0,0.0,3367136 3367090 3367064 3367066 3367122 3367086 3367160 3367120 3367116 3367088 3367084,StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+,5,12.693999999999999,"[3367136, 3367090, 3367064, 3367066, 3367122, 3367086, 3367160, 3367120, 3367116, 3367088, 3367084]",11.995199999999999,85.23540000000001,11
1117,1117,1117,RAPANOS,LRH-2016-00327-GMR,Huntington,Trimble Navigation Outdoor Testing Facility ,-84.14389,39.8838,08/17/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1118,1118,170274.0,5.0,5.34,Well drained,"([], '', 0, 0, 0)","([3986040], 'StreamRiver+', 0, nan, 3.034)",,,0,0.0,3986040,StreamRiver+,0,3.034,[3986040],6.3567,6.3567,1
1118,1118,1118,RAPANOS,LRH-2016-00354-GMR,Huntington,WE12OH - Everpower - Scioto Ridge Wind Farm ,-83.74583,40.55154,06/28/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1119,1119,1611198.0,91.0,5.25,Very poorly drained,"([], '', 0, 0, 0)","([3980040, 3980050], 'StreamRiver+StreamRiver+', 0, nan, 4.6259999999999994)",,,0,0.0,3980040 3980050,StreamRiver+StreamRiver+,0,4.6259999999999994,"[3980040, 3980050]",5.6493,5.6493,2
1119,1119,1119,RAPANOS,LRH-2016-00368-SCR,Huntington,West Water Run Stream Restoration Project -West Water Run ,-83.09451,39.88673,09/30/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1120,1120,167892.0,5.0,5.25,Somewhat poorly drained,"([], '', 0, 0, 0)","([5217711, 5217695, 5217727, 5217703], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 0, nan, 14.523)",,,0,0.0,5217711 5217695 5217727 5217703,StreamRiver+StreamRiver+StreamRiver+StreamRiver+,0,14.523,"[5217711, 5217695, 5217727, 5217703]",15.4404,21.1068,4
1120,1120,1120,RAPANOS,LRH-2016-00383,Huntington,Estates at Blackhawk- Phase 3,-82.89344,40.21836,05/12/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1121,1121,172042.0,7.0,4.74,Moderately well drained,"([5212351], 'LakePond+', 0, 10.819, nan)","([5213115, 5213529, 5213531], 'StreamRiver+ArtificialPath+ArtificialPath+', 2, nan, 4.04)",5212351,LakePond+,0,10.819,5213115 5213529 5213531,StreamRiver+ArtificialPath+ArtificialPath+,2,4.04,"[5213115, 5213529, 5213531]",4.1778,452.14919999999995,3
1121,1121,1121,RAPANOS,LRH-2016-00386-TUS,Huntington,-Pleasant Valley RediMix-Mining Impoudment Hard Fill Storage,-81.6541,40.45657,05/02/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1122,1122,2899973.0,0.0,2.36,Well drained,"([], '', 0, 0, 0)","([19391094], 'StreamRiver+', 1, nan, 7.951)",,,0,0.0,19391094,StreamRiver+,1,7.951,[19391094],10.8297,10.8297,1
1122,1122,1122,RAPANOS,LRH-2016-00409-ELK,Huntington,AEP Capitol Hill Substation Expansion Project ,-81.62223,38.35644,06/10/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1123,1123,512865.0,0.0,0.0,,"([], '', 0, 0, 0)","([19324711, 19325163, 19325149, 19325151, 19325147], 'StreamRiver+ArtificialPath+ArtificialPath+ArtificialPath+ArtificialPath+', 3, nan, 5.808)",,,0,0.0,19324711 19325163 19325149 19325151 19325147,StreamRiver+ArtificialPath+ArtificialPath+ArtificialPath+ArtificialPath+,3,5.808,"[19324711, 19325163, 19325149, 19325151, 19325147]",8.4816,11906.2701,5
1123,1123,1123,RAPANOS,LRH-2016-00412,Huntington,Priest Run Bridge Replacement,-82.22861,40.16082,05/13/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1124,1124,171067.0,5.0,4.65,Somewhat poorly drained,"([], '', 0, 0, 0)","([15380025, 15379997, 15379979, 15380165, 15379995], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 3, nan, 16.531)",,,0,0.0,15380025 15379997 15379979 15380165 15379995,StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+,3,16.531,"[15380025, 15379997, 15379979, 15380165, 15379995]",20.1384,48.661199999999994,5
1124,1124,1124,RAPANOS,LRH-2016-00419-GUY,Huntington,CMNWP14WV Ram Surface Mine No. 3 (S-5002-19); Big Cub Creek,-81.74071000000002,37.6766,09/19/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1125,1125,513500.0,0.0,2.16,Well drained,"([], '', 0, 0, 0)","([6934364, 6934396, 6934226], 'StreamRiver+StreamRiver+StreamRiver+', 2, nan, 6.123)",,,0,0.0,6934364 6934396 6934226,StreamRiver+StreamRiver+StreamRiver+,2,6.123,"[6934364, 6934396, 6934226]",12.7602,16.8183,3
1125,1125,1125,RAPANOS,LRH-2016-00421-SCR,Huntington,Greenfield Industrial Park ,-83.3986,39.36166,07/22/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1126,1126,1420382.0,0.0,4.25,Moderately well drained,"([], '', 0, 0, 0)","([5232154, 5232036], 'StreamRiver+StreamRiver+', 1, nan, 6.796)",,,0,0.0,5232154 5232036,StreamRiver+StreamRiver+,1,6.796,"[5232154, 5232036]",7.2657,7.2657,2
1126,1126,1126,RAPANOS,LRH-2016-00423-OHR,Huntington,Union Centre and Seward Commercial Development,-84.48958,39.34801,05/19/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1127,1127,169819.0,5.0,5.64,Moderately well drained,"([], '', 0, 0, 0)","([3885776, 3404811, 3404817, 3404823], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 1, nan, 11.038)",,,0,0.0,3885776 3404811 3404817 3404823,StreamRiver+StreamRiver+StreamRiver+StreamRiver+,1,11.038,"[3885776, 3404811, 3404817, 3404823]",12.942900000000002,67.9554,4
1127,1127,1127,RAPANOS,LRH-2016-00447-SCR,Huntington,Fourwinds Drive Residential Development,-82.93334,40.27405,10/18/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1128,1128,172042.0,7.0,4.74,Moderately well drained,"([5212325, 5212335], 'LakePond+LakePond+', 0, 0.127, nan)","([5213051, 5213019, 5213041], 'StreamRiver+StreamRiver+StreamRiver+', 1, nan, 7.0120000000000005)",5212325 5212335,LakePond+LakePond+,0,0.127,5213051 5213019 5213041,StreamRiver+StreamRiver+StreamRiver+,1,7.0120000000000005,"[5213051, 5213019, 5213041]",5.339700000000001,5.339700000000001,3
1128,1128,1128,RAPANOS,LRH-2016-00454,Huntington,Castle Road Bridge Replacement,-82.63606999999998,40.13885,06/03/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1129,1129,171079.0,8.0,5.31,Somewhat poorly drained,"([], '', 0, 0, 0)","([15363035, 15363011, 15363001, 15363009, 15362999, 15363183], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 3, nan, 15.510000000000002)",,,0,0.0,15363035 15363011 15363001 15363009 15362999 15363183,StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+,3,15.510000000000002,"[15363035, 15363011, 15363001, 15363009, 15362999, 15363183]",12.132,101.57580000000002,6
1129,1129,1129,RAPANOS,LRH-2016-00459,Huntington,Viking Commerce Center,-82.86526000000002,40.04647,06/03/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1130,1130,2996486.0,7.0,4.74,Moderately well drained,"([], '', 0, 0, 0)","([5213351, 5213353], 'StreamRiver+StreamRiver+', 0, nan, 7.473)",,,0,0.0,5213351 5213353,StreamRiver+StreamRiver+,0,7.473,"[5213351, 5213353]",7.035299999999999,7.035299999999999,2
1130,1130,1130,RAPANOS,LRH-2016-00498,Huntington,Dollar General,-81.11447,37.61747,06/16/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1131,1131,2453216.0,0.0,3.81,Well drained,"([6920078], 'LakePond+', 1, 0.886, nan)","([6920722, 6920902, 6920898, 6920896, 6920894, 6920892, 6920678, 6920686, 6920710, 6920694, 6920698, 6920702, 6920952, 6920950, 6920676, 6920886, 6920888], 'StreamRiver+ArtificialPath+ArtificialPath+ArtificialPath+ArtificialPath+ArtificialPath+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+ArtificialPath+Connector+StreamRiver+ArtificialPath+ArtificialPath+', 8, nan, 14.533000000000001)",6920078,LakePond+,1,0.886,6920722 6920902 6920898 6920896 6920894 6920892 6920678 6920686 6920710 6920694 6920698 6920702 6920952 6920950 6920676 6920886 6920888,StreamRiver+ArtificialPath+ArtificialPath+ArtificialPath+ArtificialPath+ArtificialPath+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+ArtificialPath+Connector+StreamRiver+ArtificialPath+ArtificialPath+,8,14.533000000000001,"[6920722, 6920902, 6920898, 6920896, 6920894, 6920892, 6920678, 6920686, 6920710, 6920694, 6920698, 6920702, 6920952, 6920950, 6920676, 6920886, 6920888]",11.454299999999998,125.5599,17
1131,1131,1131,RAPANOS,LRH-2016-00518-LCR,Huntington,"CMJDWV, Harris Refuse Area, Rockwell Mining, LLC.",-81.60917000000002,37.80861,09/06/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1132,1132,514871.0,0.0,0.0,,"([], '', 0, 0, 0)","([6929814, 6929826, 6929812], 'StreamRiver+StreamRiver+StreamRiver+', 3, nan, 7.371)",,,0,0.0,6929814 6929826 6929812,StreamRiver+StreamRiver+StreamRiver+,3,7.371,"[6929814, 6929826, 6929812]",12.7962,84.1806,3
1132,1132,1132,RAPANOS,LRH-2016-00520,Huntington,Triken Property,-83.13128,40.22648,09/16/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1133,1133,172040.0,9.0,5.27,Somewhat poorly drained,"([5213695, 5213727], 'LakePond+LakePond+', 1, 3.6950000000000003, nan)","([5215627, 5214737], 'ArtificialPath+StreamRiver+', 1, nan, 7.664999999999999)",5213695 5213727,LakePond+LakePond+,1,3.6950000000000003,5215627 5214737,ArtificialPath+StreamRiver+,1,7.664999999999999,"[5215627, 5214737]",21.2715,2481.4665,2
1133,1133,1133,RAPANOS,LRH-2016-00521-OHR,Huntington,"CM49OH, B&N Coal, West Fork III Surface Coal Mine (D-2218-2), UT Goose Hollow Run ",-81.43821,39.64659,08/02/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1134,1134,2899919.0,0.0,2.39,Well drained,"([], '', 0, 0, 0)","([15430992, 15430960], 'StreamRiver+StreamRiver+', 0, nan, 6.163)",,,0,0.0,15430992 15430960,StreamRiver+StreamRiver+,0,6.163,"[15430992, 15430960]",6.7311,6.7311,2
1134,1134,1134,RAPANOS,LRH-2016-00526-SCR,Huntington,The Paddock at Colt's Neck,-82.7814,40.0318,08/25/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1135,1135,167872.0,6.0,5.12,Somewhat poorly drained,"([], '', 0, 0, 0)","([5213369, 5213367, 5213357, 5213343], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 0, nan, 14.796000000000001)",,,0,0.0,5213369 5213367 5213357 5213343,StreamRiver+StreamRiver+StreamRiver+StreamRiver+,0,14.796000000000001,"[5213369, 5213367, 5213357, 5213343]",14.886,14.886,4
1135,1135,1135,RAPANOS,LRH-2016-00561,Huntington,Scioto Darby Executive Court,-83.11921,40.01843,09/12/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1136,1136,167890.0,5.0,5.25,Somewhat poorly drained,"([5213815], 'LakePond+', 0, 0.082, nan)","([5215275, 5215261, 5215243, 5215247], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 0, nan, 10.466)",5213815,LakePond+,0,0.082,5215275 5215261 5215243 5215247,StreamRiver+StreamRiver+StreamRiver+StreamRiver+,0,10.466,"[5215275, 5215261, 5215243, 5215247]",11.6208,12.951899999999998,4
1136,1136,1136,RAPANOS,LRH-2016-00577-SCR,Huntington,Emmanuel Baptist Church Site,-83.15612,39.96276,07/18/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1137,1137,167909.0,90.0,4.35,Very poorly drained,"([], '', 0, 0, 0)","([5217583], 'StreamRiver+', 0, nan, 1.806)",,,0,0.0,5217583,StreamRiver+,0,1.806,[5217583],1.6317,1.6317,1
1137,1137,1137,RAPANOS,LRH-2016-00582,Huntington,Mason Sand and Gravel,-82.9442,39.86,09/14/2016,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1138,1138,167948.0,0.0,0.0,,"([5215971, 5215965, 5215967, 5215969], 'LakePond+LakePond+LakePond+LakePond+', 0, 0.20500000000000002, nan)","([5217115, 5216619, 5216579, 5216603], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 2, nan, 12.751)",5215971 5215965 5215967 5215969,LakePond+LakePond+LakePond+LakePond+,0,0.20500000000000002,5217115 5216619 5216579 5216603,StreamRiver+StreamRiver+StreamRiver+StreamRiver+,2,12.751,"[5217115, 5216619, 5216579, 5216603]",19.253700000000002,2840.5863,4
1138,1138,1138,RAPANOS,LRH-2016-00619-LMR,Huntington,South Afton Commerce Park,-84.08931,39.06501,09/09/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1139,1139,2420267.0,95.0,5.58,Poorly drained,"([], '', 0, 0, 0)","([3935526, 3935564, 3935552, 3935478], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 0, nan, 7.079000000000001)",,,0,0.0,3935526 3935564 3935552 3935478,StreamRiver+StreamRiver+StreamRiver+StreamRiver+,0,7.079000000000001,"[3935526, 3935564, 3935552, 3935478]",5.2452,6.7806,4
1139,1139,1139,RAPANOS,LRH-2016-00626-OLR,Huntington,Delaware Sewer District ,-83.09299,40.20553,04/16/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1140,1140,2569692.0,6.0,5.14,Moderately well drained,"([], '', 0, 0, 0)","([5214723, 5214739, 5214767], 'StreamRiver+StreamRiver+StreamRiver+', 0, nan, 5.877)",,,0,0.0,5214723 5214739 5214767,StreamRiver+StreamRiver+StreamRiver+,0,5.877,"[5214723, 5214739, 5214767]",8.9046,12.681899999999999,3
1140,1140,1140,RAPANOS,LRH-2016-00641,Huntington,Manley Road Development AJD,-83.1661,40.14885,12/01/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1141,1141,172097.0,5.0,0.0,,"([], '', 0, 0, 0)","([5214903, 5214955, 5214927], 'StreamRiver+StreamRiver+StreamRiver+', 1, nan, 9.573)",,,0,0.0,5214903 5214955 5214927,StreamRiver+StreamRiver+StreamRiver+,1,9.573,"[5214903, 5214955, 5214927]",9.9783,9.9783,3
1141,1141,1141,RAPANOS,LRH-2016-00644-SCR,Huntington,Mitchell Highlands ,-83.22669999999998,40.1454,10/24/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1142,1142,2765024.0,6.0,5.15,Somewhat poorly drained,"([], '', 0, 0, 0)","([5214977], 'StreamRiver+', 1, nan, 3.596)",,,0,0.0,5214977,StreamRiver+,1,3.596,[5214977],8.2791,37.1817,1
1142,1142,1142,RAPANOS,LRH-2016-00654-OHR,Huntington,"OG39WV Blue Racer Midstream, MFS-1 Compressor Station Project",-80.71817,39.57673,08/19/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1143,1143,513708.0,0.0,4.61,Well drained,"([], '', 0, 0, 0)","([15429180, 15429192, 15429170, 15429194, 15429220], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 4, nan, 6.849)",,,0,0.0,15429180 15429192 15429170 15429194 15429220,StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+,4,6.849,"[15429180, 15429192, 15429170, 15429194, 15429220]",9.144,743.2560000000001,5
1143,1143,1143,RAPANOS,LRH-2016-00696-SCR,Huntington,Dustin Road Property,-82.89913,40.2204,09/27/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1144,1144,172042.0,7.0,4.74,Moderately well drained,"([], '', 0, 0, 0)","([5213115, 5213113], 'StreamRiver+StreamRiver+', 1, nan, 5.561)",,,0,0.0,5213115 5213113,StreamRiver+StreamRiver+,1,5.561,"[5213115, 5213113]",7.6203,89.0847,2
1144,1144,1144,RAPANOS,LRH-2016-00705-LMR,Huntington,Blue Ash Airport Commercial Development,-84.38757,39.2472,11/21/2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1145,1145,2652857.0,0.0,4.8,,"([], '', 0, 0, 0)","([3934684, 3404963], 'StreamRiver+StreamRiver+', 0, nan, 5.42)",,,0,0.0,3934684 3404963,StreamRiver+StreamRiver+,0,5.42,"[3934684, 3404963]",8.064,8.064,2
