,Unnamed: 0,Unnamed: 0.1,jurisdiction_type,da_number,district,project_name,longitude,latitude,date_issued_or_denied,rha_determination,cwa_determination,rha1,rha2,cwa1,cwa2,cwa3,cwa4,cwa5,cwa6,cwa7,cwa8,cwa9,potential_wetland,index,Index,mukey,hydclprs,aws025wta,drclassdcd,nhd_vars_wb,nhd_vars_fl,wb_comids,wb_ftype,wb_gnis_count,wb_area,fl_comids,fl_ftype,fl_gnis_count,fl_length,fl_comid_list,fl_areasqkm,fl_totdasqkm,fl_flow_type
609,609,609,RAPANOS,LRC-2017-00252,Chicago,Dauberman Road Extension,-88.52789,41.76441,05/18/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,610,610,198806.0,4.0,5.23,Somewhat poorly drained,"([], '', 0, 0, 0)","([14762851, 14762183, 14762181], 'StreamRiver+StreamRiver+StreamRiver+', 2, nan, 12.506)",,,0,0.0,14762851 14762183 14762181,StreamRiver+StreamRiver+StreamRiver+,2,12.506,"[14762851, 14762183, 14762181]",21.2697,108.1269,3
610,610,610,RAPANOS,LRC-2017-00254,Chicago,Curran Road,-88.30721,42.3493,05/15/2017,0,1,0,0,0,0,1,0,1,0,0,0,0,1,611,611,182362.0,85.0,10.0,Very poorly drained,"([14769876], 'LakePond+', 1, 0.965, nan)","([14770918, 14770924, 14770928], 'StreamRiver+StreamRiver+StreamRiver+', 0, nan, 8.943)",14769876,LakePond+,1,0.965,14770918 14770924 14770928,StreamRiver+StreamRiver+StreamRiver+,0,8.943,"[14770918, 14770924, 14770928]",14.543099999999999,58.9401,3
611,611,611,RAPANOS,LRC-2017-00266,Chicago,Jurisdictional Determination Request,-87.68761000000002,41.4144,07/25/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,612,612,618697.0,6.0,5.36,Somewhat poorly drained,"([], '', 0, 0, 0)","([13464219, 13437653], 'StreamRiver+StreamRiver+', 2, nan, 25.346)",,,0,0.0,13464219 13437653,StreamRiver+StreamRiver+,2,25.346,"[13464219, 13437653]",64.58760000000001,64.58760000000001,2
612,612,612,RAPANOS,LRC-2017-00271,Chicago,Request for Jurisdictional Determination,-87.71158,41.79977,07/17/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,613,613,2518146.0,0.0,3.3,,"([], '', 0, 0, 0)","([], '', 0, 0, 0)",,,0,0.0,,,0,0.0,[],0.0,0.0,0.0
613,613,613,RAPANOS,LRC-2017-00273,Chicago,Park N Jet JD,-87.88517,41.95131,04/24/2017,0,1,0,0,0,0,1,0,0,0,0,0,0,0,614,614,2518146.0,0.0,3.3,,"([], '', 0, 0, 0)","([14786169], 'StreamRiver+', 1, nan, 4.056)",,,0,0.0,14786169,StreamRiver+,1,4.056,[14786169],21.0951,22.068,1
614,614,614,RAPANOS,LRC-2017-00277,Chicago,"South Farrell Road, Lockport",-88.02795,41.57571,05/18/2017,0,1,0,0,0,0,1,0,1,0,0,0,0,1,615,615,618698.0,6.0,5.36,Somewhat poorly drained,"([], '', 0, 0, 0)","([14787231, 14787193, 14787185, 14787189], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 1, nan, 13.576999999999998)",,,0,0.0,14787231 14787193 14787185 14787189,StreamRiver+StreamRiver+StreamRiver+StreamRiver+,1,13.576999999999998,"[14787231, 14787193, 14787185, 14787189]",12.2967,23.971500000000002,4
615,615,615,RAPANOS,LRC-2017-00291,Chicago,Bloomingdale Townhomes - JD,-88.06438,41.94277,05/18/2017,0,1,0,0,0,0,1,0,0,0,0,0,0,1,616,616,183453.0,6.0,2.57,Moderately well drained,"([14786413], 'LakePond+', 0, 0.048, nan)","([14786791, 14786783, 14787433], 'StreamRiver+StreamRiver+ArtificialPath+', 3, nan, 3.201)",14786413,LakePond+,0,0.048,14786791 14786783 14787433,StreamRiver+StreamRiver+ArtificialPath+,3,3.201,"[14786791, 14786783, 14787433]",10.0188,17.825400000000002,3
616,616,616,RAPANOS,LRC-2017-00300,Chicago,Bloomingdale Park District - JD,-88.07192999999998,41.95007,05/19/2017,0,1,0,0,0,0,1,0,0,0,0,0,0,0,617,617,183453.0,6.0,2.57,Moderately well drained,"([14786413], 'LakePond+', 0, 0.048, nan)","([14786791, 14786783, 14787433, 14786777], 'StreamRiver+StreamRiver+ArtificialPath+StreamRiver+', 3, nan, 6.354)",14786413,LakePond+,0,0.048,14786791 14786783 14787433 14786777,StreamRiver+StreamRiver+ArtificialPath+StreamRiver+,3,6.354,"[14786791, 14786783, 14787433, 14786777]",19.034100000000002,30.011400000000002,4
617,617,617,RAPANOS,LRC-2017-00302,Chicago,Tobias Trent Scott - LONO  New Pole Barn,-88.09180000000002,42.4596,02/06/2018,0,1,0,0,0,0,0,0,1,0,0,0,0,0,618,618,630860.0,4.0,4.75,Somewhat poorly drained,"([14769716, 14769728, 14769698], 'LakePond+LakePond+LakePond+', 3, 1.621, nan)","([14771888, 14770692, 14771852], 'Connector+StreamRiver+ArtificialPath+', 2, nan, 2.525)",14769716 14769728 14769698,LakePond+LakePond+LakePond+,3,1.621,14771888 14770692 14771852,Connector+StreamRiver+ArtificialPath+,2,2.525,"[14771888, 14770692, 14771852]",7.5195,51.2271,3
618,618,618,RAPANOS,LRC-2017-00316,Chicago,Summerlakes Park JD Request,-88.21029,41.82725,05/19/2017,0,1,0,0,0,0,0,0,1,0,0,0,0,0,619,619,183414.0,6.0,5.7,Somewhat poorly drained,"([14786523, 14786533, 14786543], 'LakePond+LakePond+LakePond+', 0, 0.263, nan)","([14787645, 14786885, 14786919, 14787465, 14787467, 14787461, 14787463, 14787459], 'Connector+StreamRiver+StreamRiver+ArtificialPath+ArtificialPath+ArtificialPath+ArtificialPath+ArtificialPath+', 0, nan, 6.5169999999999995)",14786523 14786533 14786543,LakePond+LakePond+LakePond+,0,0.263,14787645 14786885 14786919 14787465 14787467 14787461 14787463 14787459,Connector+StreamRiver+StreamRiver+ArtificialPath+ArtificialPath+ArtificialPath+ArtificialPath+ArtificialPath+,0,6.5169999999999995,"[14787645, 14786885, 14786919, 14787465, 14787467, 14787461, 14787463, 14787459]",10.791,68.0355,8
619,619,619,RAPANOS,LRC-2017-00333,Chicago,multi-use trail on the north side of Reed Road ,-88.42346999999998,42.18326,06/26/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,620,620,182518.0,97.0,4.22,Poorly drained,"([19285369], 'LakePond+', 0, 0.02, nan)","([19286099], 'StreamRiver+', 0, nan, 2.106)",19285369,LakePond+,0,0.02,19286099,StreamRiver+,0,2.106,[19286099],9.6264,9.6264,1
620,620,620,RAPANOS,LRC-2017-00339,Chicago,Omar Dweydari - JD,-88.02763,41.80705,07/27/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,621,621,183380.0,97.0,4.22,Poorly drained,"([], '', 0, 0, 0)","([14786909], 'StreamRiver+', 1, nan, 5.091)",,,0,0.0,14786909,StreamRiver+,1,5.091,[14786909],10.610999999999999,11.4039,1
621,621,621,RAPANOS,LRC-2017-00359,Chicago,Lakeside Estates Dredging JD,-88.06562,42.13383,06/05/2017,0,1,0,0,0,0,0,0,1,0,0,0,0,0,622,622,1425161.0,0.0,0.0,,"([14785063, 14785061], 'LakePond+LakePond+', 0, 0.032, nan)","([14785273, 14785281], 'StreamRiver+StreamRiver+', 0, nan, 9.012)",14785063 14785061,LakePond+LakePond+,0,0.032,14785273 14785281,StreamRiver+StreamRiver+,0,9.012,"[14785273, 14785281]",11.5299,15.8994,2
622,622,622,RAPANOS,LRC-2017-00370,Chicago,Dupage County Public Works - Liberty Park,-87.98012,41.81719,05/17/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,623,623,183456.0,30.0,4.85,Moderately well drained,"([], '', 0, 0, 0)","([], '', 0, 0, 0)",,,0,0.0,,,0,0.0,[],0.0,0.0,0.0
623,623,623,RAPANOS,LRC-2017-00371,Chicago,LaVallie Farm,-87.88786,41.4258,08/01/2017,0,1,0,0,0,0,1,0,0,0,1,0,0,0,624,624,262328.0,97.0,4.22,Poorly drained,"([], '', 0, 0, 0)","([13435797, 13435805, 13435761], 'StreamRiver+StreamRiver+StreamRiver+', 1, nan, 11.563)",,,0,0.0,13435797 13435805 13435761,StreamRiver+StreamRiver+StreamRiver+,1,11.563,"[13435797, 13435805, 13435761]",13.7628,33.7491,3
624,624,624,RAPANOS,LRC-2017-00372,Chicago,JD at 1806 East New York Street,-88.27079000000002,41.76042,06/29/2017,0,1,0,0,0,0,0,0,0,0,1,0,0,0,625,625,271454.0,4.0,5.21,Moderately well drained,"([14761751], 'LakePond+', 0, 0.17, nan)","([14762195], 'StreamRiver+', 0, nan, 0.229)",14761751,LakePond+,0,0.17,14762195,StreamRiver+,0,0.229,[14762195],9.8829,9.8829,1
625,625,625,RAPANOS,LRC-2017-00375,Chicago,Emily Zabrocki - Kolar Farm Property,-87.99854000000002,41.58774,07/19/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,626,626,262328.0,97.0,4.22,Poorly drained,"([], '', 0, 0, 0)","([14786085, 14787647, 14786079], 'StreamRiver+Connector+StreamRiver+', 1, nan, 5.512)",,,0,0.0,14786085 14787647 14786079,StreamRiver+Connector+StreamRiver+,1,5.512,"[14786085, 14787647, 14786079]",7.8552,11.954699999999999,3
626,626,626,RAPANOS,LRC-2017-00378,Chicago,Plum Grove Rd Application,-88.06555999999998,42.01198,06/29/2017,0,1,0,0,0,0,1,0,0,0,0,0,0,1,627,627,2108770.0,6.0,4.49,Moderately well drained,"([], '', 0, 0, 0)","([14785325, 14785323, 14785329, 14785337, 14785331], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 0, nan, 9.078)",,,0,0.0,14785325 14785323 14785329 14785337 14785331,StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+,0,9.078,"[14785325, 14785323, 14785329, 14785337, 14785331]",7.4529,32.9895,5
627,627,627,RAPANOS,LRC-2017-00389,Chicago,2325 W Chardon Road JD,-88.08798,42.29874,09/07/2017,0,1,0,0,0,0,1,0,1,0,0,0,0,1,628,628,630861.0,4.0,5.2,Somewhat poorly drained,"([14769982], 'LakePond+', 0, 0.086, nan)","([14770976], 'StreamRiver+', 1, nan, 5.072)",14769982,LakePond+,0,0.086,14770976,StreamRiver+,1,5.072,[14770976],9.378,26.4708,1
628,628,628,RAPANOS,LRC-2017-00391,Chicago,Noel Rd JD,-88.11789,41.43626,08/02/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,629,629,262328.0,97.0,4.22,Poorly drained,"([], '', 0, 0, 0)","([], '', 0, 0, 0)",,,0,0.0,,,0,0.0,[],0.0,0.0,0.0
629,629,629,RAPANOS,LRC-2017-00393,Chicago,15608 W 151st Street JD,-87.99858,41.61405,08/02/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,630,630,262423.0,0.0,4.62,Moderately well drained,"([], '', 0, 0, 0)","([14787147, 14786065, 14787127, 14787111], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 1, nan, 8.212)",,,0,0.0,14787147 14786065 14787127 14787111,StreamRiver+StreamRiver+StreamRiver+StreamRiver+,1,8.212,"[14787147, 14786065, 14787127, 14787111]",,,3
630,630,630,RAPANOS,LRC-2017-00395,Chicago,18107 Collins Rd LONO,-88.55056999999998,42.29661,05/25/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,631,631,182779.0,0.0,6.0,Well drained,"([], '', 0, 0, 0)","([19285791, 19285779, 19285781, 19285785, 19285793, 19285783], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 2, nan, 13.325)",,,0,0.0,19285791 19285779 19285781 19285785 19285793 19285783,StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+,2,13.325,"[19285791, 19285779, 19285781, 19285785, 19285793, 19285783]",22.179600000000004,202.905,6
631,631,631,RAPANOS,LRC-2017-00399,Chicago,964 N York St. JD,-87.94051,41.92979,06/29/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,632,632,183456.0,30.0,4.85,Moderately well drained,"([], '', 0, 0, 0)","([14785859, 14785857, 14785861], 'StreamRiver+StreamRiver+StreamRiver+', 0, nan, 3.2)",,,0,0.0,14785859 14785857 14785861,StreamRiver+StreamRiver+StreamRiver+,0,3.2,"[14785859, 14785857, 14785861]",2.4885,4.4046,3
632,632,632,RAPANOS,LRC-2017-00402,Chicago,Brennan Route 72 JD,-87.97444,42.02454,06/29/2017,0,1,0,0,0,0,0,0,0,0,1,0,0,1,633,633,2108739.0,6.0,5.36,Somewhat poorly drained,"([14784393], 'LakePond+', 0, 0.087, nan)","([14784635], 'StreamRiver+', 1, nan, 4.005)",14784393,LakePond+,0,0.087,14784635,StreamRiver+,1,4.005,[14784635],5.7717,5.7717,1
633,633,633,RAPANOS,LRC-2017-00403,Chicago,Ridgeway Petroleum Laraway Rd and Cedar Rd JD,-87.96561,41.48375,08/07/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,634,634,262317.0,6.0,4.6,Moderately well drained,"([], '', 0, 0, 0)","([14787735, 14787741], 'StreamRiver+StreamRiver+', 2, nan, 7.785)",,,0,0.0,14787735 14787741,StreamRiver+StreamRiver+,2,7.785,"[14787735, 14787741]",17.6643,29.3076,2
634,634,634,RAPANOS,LRC-2017-00407,Chicago,Motorola Campus Algonquin Rd JD,-88.04987,42.06613,06/08/2017,0,1,0,0,0,0,1,0,1,0,0,0,0,0,635,635,2108902.0,6.0,2.57,Moderately well drained,"([], '', 0, 0, 0)","([14785303, 14785293, 14785319, 14785297], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 2, nan, 18.021)",,,0,0.0,14785303 14785293 14785319 14785297,StreamRiver+StreamRiver+StreamRiver+StreamRiver+,2,18.021,"[14785303, 14785293, 14785319, 14785297]",35.742599999999996,100.9692,4
635,635,635,RAPANOS,LRC-2017-00411,Chicago,Javed Bangash Family Limited Partnership,-88.33615,42.0784,07/05/2017,0,1,0,0,0,0,0,0,0,0,1,0,0,1,636,636,271445.0,100.0,4.74,Poorly drained,"([], '', 0, 0, 0)","([], '', 0, 0, 0)",,,0,0.0,,,0,0.0,[],0.0,0.0,0.0
636,636,636,RAPANOS,LRC-2017-00427,Chicago,Advantage Consulting Engineers,-87.94540000000002,42.36421,08/08/2017,0,1,0,0,0,0,0,0,1,0,0,0,0,0,637,637,777718.0,6.0,4.49,Moderately well drained,"([14784291], 'LakePond+', 0, 0.027, nan)","([14784497, 14784499], 'StreamRiver+StreamRiver+', 0, nan, 7.97)",14784291,LakePond+,0,0.027,14784497 14784499,StreamRiver+StreamRiver+,0,7.97,"[14784497, 14784499]",12.222000000000001,12.222000000000001,2
637,637,637,RAPANOS,LRC-2017-00460,Chicago,Westchester Property Cermak Rd JD,-87.90730000000002,41.84606,08/09/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,638,638,2108712.0,4.0,4.75,Somewhat poorly drained,"([], '', 0, 0, 0)","([], '', 0, 0, 0)",,,0,0.0,,,0,0.0,[],0.0,0.0,0.0
638,638,638,RAPANOS,LRC-2017-00466,Chicago,712 S. Elm Street JD,-88.05925000000002,42.09711,08/15/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,639,639,2108755.0,100.0,4.43,Very poorly drained,"([14785093], 'LakePond+', 1, 0.052, nan)","([14785293], 'StreamRiver+', 1, nan, 6.85)",14785093,LakePond+,1,0.052,14785293,StreamRiver+,1,6.85,[14785293],15.3423,28.9737,1
639,639,639,RAPANOS,LRC-2017-00468,Chicago,Coombs Road from Highland to Brindlewood Lane,-88.37658999999998,42.06128,08/15/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,640,640,271564.0,2.0,5.33,Well drained,"([14770538, 14770532], 'LakePond+LakePond+', 0, 0.051000000000000004, nan)","([], '', 0, 0, 0)",14770538 14770532,LakePond+LakePond+,0,0.051000000000000004,,,0,0.0,[],0.0,0.0,0.0
640,640,640,RAPANOS,LRC-2017-00470,Chicago,5 Star Learning Ranch,-88.36635,41.85768,08/09/2017,0,1,0,0,0,0,1,0,1,0,0,0,0,0,641,641,271301.0,4.0,4.91,Somewhat poorly drained,"([14761579], 'LakePond+', 1, 0.062, nan)","([14762111, 14762097, 14762095], 'StreamRiver+StreamRiver+StreamRiver+', 2, nan, 21.245)",14761579,LakePond+,1,0.062,14762111 14762097 14762095,StreamRiver+StreamRiver+StreamRiver+,2,21.245,"[14762111, 14762097, 14762095]",61.4142,146.96009999999998,3
641,641,641,RAPANOS,LRC-2017-00474,Chicago,3412 York Rd JD,-87.92765,41.82615,08/15/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,642,642,183423.0,0.0,4.62,Moderately well drained,"([], '', 0, 0, 0)","([14785933, 14785929, 14785927, 14785919, 14785923, 14785921, 14785931], 'StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+', 5, nan, 16.619999999999997)",,,0,0.0,14785933 14785929 14785927 14785919 14785923 14785921 14785931,StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+StreamRiver+,5,16.619999999999997,"[14785933, 14785929, 14785927, 14785919, 14785923, 14785921, 14785931]",44.8587,2013.2199,7
642,642,642,RAPANOS,LRC-2017-00485,Chicago,Lockport Storm Sewer Improvement JD,-88.06314999999998,41.5578,09/07/2017,1,1,1,0,0,0,0,1,0,0,1,0,0,1,643,643,262331.0,4.0,5.12,Somewhat poorly drained,"([], '', 0, 0, 0)","([14787237, 14787251], 'StreamRiver+StreamRiver+', 0, nan, 6.074999999999999)",,,0,0.0,14787237 14787251,StreamRiver+StreamRiver+,0,6.074999999999999,"[14787237, 14787251]",,,1
643,643,643,RAPANOS,LRC-2017-00488,Chicago,10258 Southwest Highway JD,-87.78623,41.70608,07/31/2017,0,1,0,0,0,0,0,0,1,0,0,0,0,0,644,644,2518161.0,5.0,4.38,Moderately well drained,"([], '', 0, 0, 0)","([13463729, 13463719, 13463723], 'StreamRiver+StreamRiver+StreamRiver+', 0, nan, 11.398)",,,0,0.0,13463729 13463719 13463723,StreamRiver+StreamRiver+StreamRiver+,0,11.398,"[13463729, 13463719, 13463723]",39.986999999999995,101.7522,3
644,644,644,RAPANOS,LRC-2017-00495,Chicago,"E I-355, N I-55 JD",-88.03061,41.71212,09/07/2017,0,1,0,0,0,0,1,0,1,0,0,0,0,1,645,645,262384.0,100.0,4.43,Very poorly drained,"([], '', 0, 0, 0)","([14787021, 14787043], 'StreamRiver+StreamRiver+', 1, nan, 10.023)",,,0,0.0,14787021 14787043,StreamRiver+StreamRiver+,1,10.023,"[14787021, 14787043]",,,1
645,645,645,RAPANOS,LRC-2017-00503,Chicago,1400 W. Hawthorne Lane JD,-88.23031,41.89801,09/01/2017,0,1,0,0,0,0,1,0,0,0,0,0,0,1,646,646,183358.0,100.0,4.51,Poorly drained,"([], '', 0, 0, 0)","([14787365], 'StreamRiver+', 1, nan, 6.988)",,,0,0.0,14787365,StreamRiver+,1,6.988,[14787365],30.5595,30.5595,1
646,646,646,RAPANOS,LRC-2017-00506,Chicago,17561 Bluff Rd JD,-88.04503000000004,41.67394,09/07/2017,0,1,0,0,0,1,1,0,0,0,0,0,0,1,647,647,215042.0,0.0,5.23,Moderately well drained,"([14786637], 'LakePond+', 0, 0.027, nan)","([14787477, 14787485, 14787045, 14787059, 14787063], 'ArtificialPath+ArtificialPath+StreamRiver+StreamRiver+StreamRiver+', 2, nan, 18.528000000000002)",14786637,LakePond+,0,0.027,14787477 14787485 14787045 14787059 14787063,ArtificialPath+ArtificialPath+StreamRiver+StreamRiver+StreamRiver+,2,18.528000000000002,"[14787477, 14787485, 14787045, 14787059, 14787063]",,,3
647,647,647,RAPANOS,LRC-2017-00509,Chicago,IL 47 and Powers Rd JD,-88.43066,42.14816,08/15/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,648,648,198840.0,0.0,4.77,Well drained,"([], '', 0, 0, 0)","([19286247, 19286781], 'StreamRiver+StreamRiver+', 0, nan, 11.549999999999999)",,,0,0.0,19286247 19286781,StreamRiver+StreamRiver+,0,11.549999999999999,"[19286247, 19286781]",,,1
648,648,648,RAPANOS,LRC-2017-00516,Chicago,TSS112 Wilton Center Substation JD,-87.95048,41.39863,07/31/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,649,649,262328.0,97.0,4.22,Poorly drained,"([], '', 0, 0, 0)","([13435823, 13435825, 13435827], 'StreamRiver+StreamRiver+StreamRiver+', 2, nan, 8.795)",,,0,0.0,13435823 13435825 13435827,StreamRiver+StreamRiver+StreamRiver+,2,8.795,"[13435823, 13435825, 13435827]",14.218200000000001,87.0642,3
649,649,649,RAPANOS,LRC-2017-00522,Chicago,177 Avalon Court JD,-88.11145999999998,41.98528,10/25/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,650,650,183380.0,97.0,4.22,Poorly drained,"([], '', 0, 0, 0)","([], '', 0, 0, 0)",,,0,0.0,,,0,0.0,[],0.0,0.0,0.0
650,650,650,RAPANOS,LRC-2017-00531,Chicago,ComEd TSS127 Matterson Expansion ,-87.70910000000002,41.49197,07/31/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,651,651,1913575.0,98.0,4.22,Poorly drained,"([13464047], 'LakePond+', 0, 0.038, nan)","([13464165, 13464195, 13464185, 13464277, 13464279], 'StreamRiver+StreamRiver+StreamRiver+ArtificialPath+ArtificialPath+', 0, nan, 6.731)",13464047,LakePond+,0,0.038,13464165 13464195 13464185 13464277 13464279,StreamRiver+StreamRiver+StreamRiver+ArtificialPath+ArtificialPath+,0,6.731,"[13464165, 13464195, 13464185, 13464277, 13464279]",8.5383,25.3701,5
651,651,651,RAPANOS,LRC-2017-00533,Chicago,Montgomery Rd over Waubonsee Creek Bridge,-88.26340999999998,41.73569000000001,08/03/2017,0,1,0,0,0,0,1,0,1,0,0,0,0,0,652,652,198805.0,100.0,4.51,Poorly drained,"([], '', 0, 0, 0)","([14762885], 'StreamRiver+', 1, nan, 5.19)",,,0,0.0,14762885,StreamRiver+,1,5.19,[14762885],23.4387,35.01,1
652,652,652,RAPANOS,LRC-2017-00537,Chicago,Romeoville Bigelow Site JD,-88.13043999999998,41.61335,09/07/2017,0,1,0,0,0,0,1,0,1,0,0,0,0,1,653,653,262344.0,0.0,5.03,Well drained,"([14786687], 'LakePond+', 0, 0.035, nan)","([14787113, 14787129, 14787139], 'StreamRiver+StreamRiver+StreamRiver+', 2, nan, 8.911999999999999)",14786687,LakePond+,0,0.035,14787113 14787129 14787139,StreamRiver+StreamRiver+StreamRiver+,2,8.911999999999999,"[14787113, 14787129, 14787139]",14.5503,23.898600000000002,3
653,653,653,RAPANOS,LRC-2017-00539,Chicago,Dimitri Pouloskefalos,-88.16646999999998,41.98844,08/09/2017,0,1,0,0,0,0,1,0,1,0,0,0,0,0,654,654,2376208.0,6.0,4.5,Somewhat poorly drained,"([14786377, 14786379, 14786371, 14771950, 14786381], 'LakePond+LakePond+LakePond+LakePond+LakePond+', 0, 0.11499999999999999, nan)","([14786759, 14786761, 14786753], 'StreamRiver+StreamRiver+StreamRiver+', 0, nan, 2.9610000000000003)",14786377 14786379 14786371 14771950 14786381,LakePond+LakePond+LakePond+LakePond+LakePond+,0,0.11499999999999999,14786759 14786761 14786753,StreamRiver+StreamRiver+StreamRiver+,0,2.9610000000000003,"[14786759, 14786761, 14786753]",,,2
654,654,654,RAPANOS,LRC-2017-00543,Chicago,Teerling Nursery JD ,-87.9603,41.5514,07/31/2017,0,1,0,0,0,0,1,0,0,0,0,0,0,0,655,655,262390.0,6.0,4.49,Moderately well drained,"([], '', 0, 0, 0)","([14786129], 'StreamRiver+', 0, nan, 5.556)",,,0,0.0,14786129,StreamRiver+,0,5.556,[14786129],5.2911,5.2911,1
655,655,655,RAPANOS,LRC-2017-00544,Chicago,Rossmoor Estates JD,-87.9571,41.5526,07/31/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,656,656,262390.0,6.0,4.49,Moderately well drained,"([], '', 0, 0, 0)","([14786129], 'StreamRiver+', 0, nan, 5.556)",,,0,0.0,14786129,StreamRiver+,0,5.556,[14786129],5.2911,5.2911,1
656,656,656,RAPANOS,LRC-2017-00548,Chicago,550 Center Street - industrial redevelopment,-88.11008000000002,41.91843,08/15/2017,0,1,0,0,0,0,0,0,1,0,0,0,0,0,657,657,183352.0,4.0,4.75,Somewhat poorly drained,"([], '', 0, 0, 0)","([14786797], 'StreamRiver+', 0, nan, 1.809)",,,0,0.0,14786797,StreamRiver+,0,1.809,[14786797],1.6713,1.6713,1
657,657,657,RAPANOS,LRC-2017-00549,Chicago,Village of Elk Grove Village,-87.98439,41.99306,08/09/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,658,658,2108770.0,6.0,4.49,Moderately well drained,"([], '', 0, 0, 0)","([14785827, 14784639], 'StreamRiver+StreamRiver+', 2, nan, 4.824999999999999)",,,0,0.0,14785827 14784639,StreamRiver+StreamRiver+,2,4.824999999999999,"[14785827, 14784639]",15.704999999999998,275.23710000000005,2
658,658,658,RAPANOS,LRC-2017-00607,Chicago,Pavement and Storm sewer Improvements within Indian Ridge Subdivision,-88.34484,42.39103,08/18/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659,659,182554.0,0.0,5.29,Well drained,"([14769806], 'LakePond+', 1, 2.841, nan)","([14771580, 14771590, 14770862, 14771600, 14771608, 14771618], 'ArtificialPath+ArtificialPath+StreamRiver+ArtificialPath+ArtificialPath+ArtificialPath+', 2, nan, 7.371)",14769806,LakePond+,1,2.841,14771580 14771590 14770862 14771600 14771608 14771618,ArtificialPath+ArtificialPath+StreamRiver+ArtificialPath+ArtificialPath+ArtificialPath+,2,7.371,"[14771580, 14771590, 14770862, 14771600, 14771608, 14771618]",16.4709,539.784,6
659,659,659,RAPANOS,LRC-2017-00610,Chicago,Solar Array,-87.83069999999998,41.49035,09/22/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,660,660,618717.0,4.0,4.13,Somewhat poorly drained,"([], '', 0, 0, 0)","([14787721, 14787739, 14787743], 'StreamRiver+StreamRiver+StreamRiver+', 0, nan, 6.231999999999999)",,,0,0.0,14787721 14787739 14787743,StreamRiver+StreamRiver+StreamRiver+,0,6.231999999999999,"[14787721, 14787739, 14787743]",6.6951,6.6951,3
660,660,660,RAPANOS,LRC-2017-00611,Chicago,Wood Dale - North Central Avenue Industrial Redevelopment ,-87.9725,41.97492,10/03/2017,0,1,0,0,0,0,0,0,1,0,0,0,0,1,661,661,183352.0,4.0,4.75,Somewhat poorly drained,"([], '', 0, 0, 0)","([], '', 0, 0, 0)",,,0,0.0,,,0,0.0,[],0.0,0.0,0.0
661,661,661,RAPANOS,LRC-2017-00619,Chicago,Tony Banda - JD,-87.71115,41.51711,01/10/2018,0,1,0,0,0,0,0,0,1,0,0,0,0,1,662,662,2108732.0,97.0,3.24,Poorly drained,"([13463683], 'LakePond+', 0, 0.016, nan)","([13463861, 13463859, 13463869], 'StreamRiver+StreamRiver+StreamRiver+', 2, nan, 17.829)",13463683,LakePond+,0,0.016,13463861 13463859 13463869,StreamRiver+StreamRiver+StreamRiver+,2,17.829,"[13463861, 13463859, 13463869]",41.4585,107.856,3
